iter	Logloss
341	0.03945887561
342	0.03922488218
343	0.0390270229
344	0.03898135903
345	0.03881485256
346	0.03872560242
347	0.03858590887
348	0.03840940259
349	0.03818767512
350	0.03800612619
351	0.03781000505
352	0.03756861028
353	0.03745386518
354	0.03730411279
355	0.03713115441
356	0.03690586241
357	0.03667716275
358	0.03655291185
359	0.03627694686
360	0.03614673584
361	0.03594251319
362	0.03577219183
363	0.03564882124
364	0.03545906973
365	0.03526723797
366	0.03508009968
367	0.03483937095
368	0.03466651673
369	0.03446415029
370	0.03429850667
371	0.03412055818
372	0.0339851621
373	0.03378355091
374	0.0336349864
375	0.03346397723
376	0.03333258719
377	0.03319358182
378	0.03301102285
379	0.0328540145
380	0.03275651304
381	0.03260920222
382	0.03247316589
383	0.03235320077
384	0.03220179455
385	0.0320911798
386	0.03197505584
387	0.03182514268
388	0.03171409782
389	0.03152476031
390	0.03139595042
391	0.03123201823
392	0.03099314044
393	0.03091601942
394	0.0308497414
395	0.03061974853
396	0.03047956677
397	0.03032040103
398	0.03017636576
399	0.0300268746
400	0.02988841699
401	0.0297180282
402	0.02953479578
403	0.02935892108
404	0.02928164835
405	0.02921053958
406	0.02911085014
407	0.02895976638
408	0.02884464926
409	0.02868127624
410	0.02855797838
411	0.02844747712
412	0.02835910138
413	0.02815881901
414	0.02802305708
415	0.02788944364
416	0.0276328425
417	0.02753111735
418	0.02742028211
419	0.02729573842
420	0.02721355089
421	0.02706214496
422	0.02695365172
423	0.02685864045
424	0.02673480931
425	0.02660871154
426	0.02648229545
427	0.02637491321
428	0.02626499657
429	0.02619151353
430	0.02608313553
431	0.02599431453
432	0.02595468902
433	0.02586783114
434	0.02583620524
435	0.02572964587
436	0.02564228421
437	0.02554836693
438	0.02543624838
439	0.0253584998
440	0.02522114575
441	0.02515386805
442	0.02506061963
443	0.0249122694
444	0.02482429091
445	0.02472412361
446	0.02466920009
447	0.02453709443
448	0.02445251577
449	0.02436924446
450	0.024278944
451	0.02418506371
452	0.02410489764
453	0.02404628491
454	0.02396030913
455	0.02386841778
456	0.02377530264
457	0.02357705934
458	0.02348752792
459	0.0234077322
460	0.02331984126
461	0.02319800347
462	0.02312062254
463	0.02302452756
464	0.02296746378
465	0.02285711492
466	0.02279481758
467	0.02268375366
468	0.02263483578
469	0.02254151432
470	0.02242490077
471	0.02233951713
472	0.02225880466
473	0.02220314802
474	0.02212341042
475	0.02206264314
476	0.02198708985
477	0.02188956548
478	0.02177767838
479	0.0216612789
480	0.02156387878
481	0.02147313877
482	0.02138740296
483	0.02127787562
484	0.02119495472
485	0.02107789048
486	0.02091699596
487	0.02080029927
488	0.02071723708
489	0.02065496694
490	0.02055423031
491	0.02046583274
492	0.0203765656
493	0.02033272231
494	0.02025297302
495	0.02017190066
496	0.02009124745
497	0.02000169231
498	0.01990639662
499	0.01981772495
500	0.01975764951
501	0.01965513022
502	0.01955997595
503	0.0194954167
504	0.01941636931
505	0.01937693
506	0.01927202295
507	0.0192163297
508	0.01918530579
509	0.01907785221
510	0.01899471182
511	0.01892340826
512	0.01884756719
513	0.01879568799
514	0.01870097977
515	0.01861990921
516	0.0185541007
517	0.01848094973
518	0.01836222124
519	0.01829564771
520	0.01818808095
521	0.01813291989
522	0.01808317511
523	0.01801606886
524	0.01795398813
525	0.01788210582
526	0.01776003248
527	0.01769900918
528	0.01763035943
529	0.01756139983
530	0.01752053453
531	0.01745162525
532	0.01737309005
533	0.01730732525
534	0.01722732231
535	0.01711525452
536	0.01706740035
537	0.01700011561
538	0.01696442518
539	0.01691427935
540	0.01687814524
541	0.01678835087
542	0.01673202319
543	0.01669195308
544	0.01660549619
545	0.0165183302
546	0.01646527429
547	0.01639389512
548	0.016328574
549	0.01627668007
550	0.01623356149
551	0.01615751248
552	0.01606421577
553	0.01599633527
554	0.01593231451
555	0.01586271472
556	0.01580360945
557	0.01575840379
558	0.01571728192
559	0.015677462
560	0.01563004036
561	0.01554734016
562	0.01547429142
563	0.01540622393
564	0.01530750499
565	0.01522288537
566	0.01517339127
567	0.01511742468
568	0.01507346732
569	0.01500666111
570	0.01493530871
571	0.01488904673
572	0.01483794857
573	0.0147998679
574	0.01473943193
575	0.01467470929
576	0.01463387088
577	0.01457565942
578	0.01451884334
579	0.01446755603
580	0.01444768557
581	0.01438598588
582	0.014324618
583	0.01425110024
584	0.01419531567
585	0.01415225734
586	0.01410481748
587	0.01404860992
588	0.01398546369
589	0.01393294982
590	0.01389401267
591	0.01384955224
592	0.01379767445
593	0.01375408015
594	0.01366798143
595	0.01361755563
596	0.01354396643
597	0.0135015804
598	0.01344066505
599	0.01341302618
600	0.0133771871
601	0.01335274019
602	0.01328760179
603	0.01324237772
604	0.01320082188
605	0.0131669814
606	0.01312902793
607	0.01308806894
608	0.01301432253
609	0.0129739392
610	0.01288717958
611	0.01282758404
612	0.01276494794
613	0.0127057946
614	0.01264772321
615	0.01260641901
616	0.0125254263
617	0.01247679873
618	0.01241324966
619	0.01235040641
620	0.01229547484
621	0.01223305767
622	0.01219284969
623	0.01213439944
624	0.01210523417
625	0.01204241383
626	0.01199780749
627	0.01193672305
628	0.01189151685
629	0.01185533888
630	0.01182829397
631	0.0118090352
632	0.01176558917
633	0.01172243284
634	0.01168471003
635	0.01164381458
636	0.01156874828
637	0.01151957548
638	0.01147125021
639	0.01144368461
640	0.0114037198
641	0.01136649933
642	0.01128941181
643	0.01125610844
644	0.01122631214
645	0.01117656089
646	0.0111434821
647	0.01108635074
648	0.01103966559
649	0.01098597783
650	0.01095062841
651	0.01091124573
652	0.01087189331
653	0.010828702
654	0.01075616779
655	0.01072771517
656	0.01068344406
657	0.01064671631
658	0.01060858147
659	0.01056413729
660	0.01052749055
661	0.0104890963
662	0.01045426976
663	0.01041287867
664	0.01037565229
665	0.01031667395
666	0.01027943956
667	0.01025276835
668	0.01021245977
669	0.01018029438
670	0.01013858575
671	0.0100988289
672	0.01005914024
673	0.01002510077
674	0.01000144823
675	0.009950644482
676	0.009926604423
677	0.009887049366
678	0.009858063131
679	0.009814255259
680	0.009740199269
681	0.009712280785
682	0.009687243598
683	0.00963547868
684	0.009597523181
685	0.009528340918
686	0.009488614889
687	0.009459157767
688	0.009438637409
689	0.009402807297
690	0.009359663267
691	0.009320657711
692	0.009280372289
693	0.009251473781
694	0.009222128556
695	0.009174300971
696	0.009141808535
697	0.009095456647
698	0.009049015753
699	0.009012670715
700	0.008994691101
701	0.008959842537
702	0.008928355131
703	0.00888480774
704	0.008864338842
705	0.008802300201
706	0.008766164918
707	0.008726465256
708	0.008701897715
709	0.008680099173
710	0.008617981504
711	0.008589051361
712	0.00855084557
713	0.008504733984
714	0.008477927977
715	0.008446978625
716	0.008423085298
717	0.008406715586
718	0.00837892967
719	0.008348325431
720	0.008315915012
721	0.008299538948
722	0.008270775492
723	0.008216095923
724	0.008198039706
725	0.008166025519
726	0.008129227614
727	0.008095824695
728	0.00807566601
729	0.0080413028
730	0.008009689332
731	0.007973290641
732	0.00794484792
733	0.0079162089
734	0.007867238897
735	0.007838165247
736	0.007791671307
737	0.007750732527
738	0.007721292789
739	0.007692948148
740	0.007653729707
741	0.007640677223
742	0.007601233694
743	0.007579303091
744	0.00752294277
745	0.007496781355
746	0.007474074428
747	0.00745064385
748	0.007417609873
749	0.007385760276
750	0.007357597834
751	0.007329214186
752	0.007309122302
753	0.00726063709
754	0.007221894147
755	0.00719474353
756	0.007161075542
757	0.007132047575
758	0.00711448325
759	0.007087449322
760	0.007068398811
761	0.007021755403
762	0.006996571636
763	0.006969268126
764	0.006929507965
765	0.006891611342
766	0.006869789275
767	0.006852231662
768	0.006830380494
769	0.006819185993
770	0.006797671248
771	0.006777457708
772	0.006751742591
773	0.006724371288
774	0.006712741032
775	0.006692974122
776	0.006670875345
777	0.006624089987
778	0.006599763313
779	0.006583176488
780	0.006561266598
781	0.006538849745
782	0.00651907753
783	0.006497801235
784	0.006475449494
785	0.006458552088
786	0.006433333367
787	0.006403577399
788	0.006362061173
789	0.006344283093
790	0.006320837226
791	0.006288307581
792	0.006251307128
793	0.006219686451
794	0.006203769024
795	0.006169544014
796	0.006144821914
797	0.006119532543
798	0.006108945005
799	0.006087971007
800	0.006067693174
801	0.006048612349
802	0.006031821671
803	0.006016588332
804	0.005998733106
805	0.005959533093
806	0.005941175583
807	0.005933025893
808	0.005905985411
809	0.005886853806
810	0.005858792611
811	0.005821347554
812	0.00578367009
813	0.005759266571
814	0.005741908999
815	0.005710701529
816	0.005694608672
817	0.005670443221
818	0.005648373843
819	0.005634548877
820	0.005618031351
821	0.005600201966
822	0.005588498259
823	0.005561940702
824	0.005537636413
825	0.005522174934
826	0.005506356643
827	0.005485180093
828	0.005476017713
829	0.005462556498
830	0.005453444609
831	0.005430244762
832	0.005397112573
833	0.005376216139
834	0.005362735226
835	0.005334514518
836	0.005322094901
837	0.005311140006
838	0.005284227539
839	0.005271546715
840	0.005257490339
841	0.005243621798
842	0.005230863174
843	0.005203532763
844	0.005170805271
845	0.0051519316
846	0.005125456821
847	0.005110482612
848	0.005095015631
849	0.005082769408
850	0.005073939669
851	0.005061688363
852	0.005055192849
853	0.005040318766
854	0.005009794591
855	0.004998127458
856	0.004978250102
857	0.004965272009
858	0.004947939334
859	0.00494037851
860	0.00492886603
861	0.004911730726
862	0.004899162587
863	0.004883360028
864	0.004872891818
865	0.004856332859
866	0.004842914962
867	0.004815756408
868	0.004805084985
869	0.004791511827
870	0.004763063029
871	0.004753283316
872	0.004740352295
873	0.004721199114
874	0.004709247818
875	0.004692493907
876	0.004680305418
877	0.004673448463
878	0.004665376774
879	0.004642386432
880	0.004633666549
881	0.004619293361
882	0.00460389692
883	0.004593983652
884	0.004584613302
885	0.004563534691
886	0.0045557334
887	0.004542175801
888	0.004530882153
889	0.004522978991
890	0.004514360018
891	0.004503724885
892	0.004497866699
893	0.004488234705
894	0.004480893607
895	0.004469232968
896	0.004455693281
897	0.004442718966
898	0.004439450001
899	0.004435031323
900	0.00441449268
901	0.004405133591
902	0.004391592174
903	0.004388307427
904	0.004377326873
905	0.004369824182
906	0.004359116992
907	0.004349881119
908	0.004332802422
909	0.004323248245
910	0.004312793315
911	0.004306245135
912	0.004297172359
913	0.004290470076
914	0.004281713918
915	0.004271474866
916	0.004262153743
917	0.004254262572
918	0.004245940464
919	0.004236038123
920	0.004223799852
921	0.004208846841
922	0.004196423405
923	0.004186205736
924	0.004179042167
925	0.004165730113
926	0.004156037678
927	0.004146778293
928	0.004133502574
929	0.00412361939
930	0.004114833895
931	0.004107150634
932	0.00409429839
933	0.004082117729
934	0.004069492929
935	0.004058802251
936	0.004050100711
937	0.004037878108
938	0.004028575417
939	0.004016765074
940	0.004005674185
941	0.003998671727
942	0.00398667322
943	0.003979779217
944	0.003968526028
945	0.003962453076
946	0.00395142163
947	0.003942482434
948	0.003933971198
949	0.003925443242
950	0.003918286668
951	0.003909752496
952	0.003903304652
953	0.003894005989
954	0.003884788107
955	0.003874623807
956	0.003864858562
957	0.003857381171
958	0.003847308251
959	0.003839348799
960	0.003833750022
961	0.003825534667
962	0.00381486202
963	0.003805611892
964	0.003799902002
965	0.00379274105
966	0.003785529195
967	0.003775043232
968	0.003768087536
969	0.003756991974
970	0.003750724616
971	0.003738707793
972	0.003728106953
973	0.003719294411
974	0.003713866424
975	0.003706030761
976	0.003696227379
977	0.003687414262
978	0.003680153138
979	0.003670311619
980	0.00366515045
981	0.003656712909
982	0.0036515205
983	0.003643090719
984	0.003634967669
985	0.003627762636
986	0.003617840415
987	0.003609717897
988	0.003598029081
989	0.003593155314
990	0.003584834811
991	0.003576735882
992	0.003568942167
993	0.003561187259
994	0.003553719484
995	0.003546162006
996	0.003541452364
997	0.003536718892
998	0.003528784553
999	0.003522672012
